bag_id,source_type,record_id,position
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d400dcc9bfa93b862f435c88:0000,923
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:dc05091adb2d55dd4774b317:0000,924
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:cb470c84db7205bc02c3d084,925
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e4eb05f3e4b2f725ed3d4a56,926
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:aeb1868ef9db03f5c9fa0568:0000,927
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:4a77b10e021c4e6f8cdafc86,928
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e8b5c5a2bd3a3017b6467d39:0000,929
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e4980bd61d1f49f30cf2e2ac,930
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:b95cc92145a7f07db0909fb3,931
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3b20b6035a5d5860e3e75001:0000,932
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:b4c7dc39b0b8e7998aa1cbab:0000,933
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:90519c5428e9ffa43f584c71:0000,934
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:876e813809d2005cac4d9acf:0000,935
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:0c8f8dd187b103de9fae2176,936
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:1909550ced68f8b2e4ac2e6e:0000,937
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:b8b5f1a2039f7a8413ace3a1:0000,938
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c00d60386a49a3914e949d8c,939
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:f470c2804fd593a4793bbe8b:0000,940
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:9a71004ef6d3a85327d11023,941
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:ddc13bc13aaf828a6e1a3156,942
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:546086220cac45494e4283b8:0000,943
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:cfa28f1766b854689f84499d:0000,944
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:d1add2f3254bbb45f08b4d69,945
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ef6b3346873fdf07a6ad43eb:0000,946
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:57ce3ceb213c5b77ea00f965:0000,947
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:19a19a91422d232d49144237,948
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:f703342db5cbede43bd3ddc5:0000,949
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:3ac9de843d2a375aee663503,950
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e382adaf8094376895ee5d67:0000,951
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8ea1ab2e09e808555e137011:0000,952
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2090ae2f2b8f6ff63c7a9cb6,953
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f9095e592a47d7829e4ef7ee,954
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:0ec815a1cb72a168f26b30b4,955
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:61c651195436049cacda2769,956
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f71d350b19481bb4d75070fb,957
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:bc0dae1879d46f0fcf20fc22:0000,958
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:27b780f60281b22d2cdbf165,959
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:575a1f9efe95b8ba3a2a5d3b:0000,960
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d5555833e1b7835f679cab49:0000,961
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:84626917e38d5d3ce0a9638b:0000,962
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:8d066109d0af74a2598d5e0d,963
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a98738e025de0d0cd22b0949:0000,964
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:bfe978ddf641decfd5a06650,965
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:9fe4acd6157aeba6c8e5fc85,966
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:626a975c1403ee89b98a013e,967
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:849ffb3ac0019259e3b51aee:0000,968
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:9fd39c1dbf49acb8c4d08cc2:0000,969
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:95e6565b76b2122a231176f9:0000,970
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:3f92a480e6c0b3d722797f89,971
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:4344746a1528032809681d70:0000,972
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:2f805e0434c1dc6736acbc56:0000,973
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:03d7528a95be476185e858b7:0000,974
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:daf3c60321a04ff3c2064125:0000,975
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:eb61d08520121d724f971126:0000,976
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:1010255614252d89a8757224:0000,977
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:89eeb2f9247ce968662d1465,978
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:c6a94c5ce5209f8de1f5829c:0000,979
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:46b0689ec10de419782ef29b:0000,980
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:b28bb33c2f54c51d708897e5:0000,981
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:abad2b2bda6788a1775ad57f,982
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:970928c0d75182e7f5a9bfd3,983
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e42ff91b1f32c2c33c5e8b9c,984
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:43bfaebd93d465dffdb0e99a:0000,985
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:80677fb816b9b36e5d769e7c,986
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3adfe2acb1dce687b64379ae:0000,987
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d96623e1f4acd9440d59ad51:0000,988
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e430fca28585d86998702817:0000,989
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:7a5d77e9625764e7313f1369,990
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c6be8fb100b2799f3f771a93,991
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f147ce82aeb79e59999d6b9d,992
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:5d78c50f97f4a3de4357902c,993
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:5e32447c505ccc02ee40f968,994
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:397910cdedfc12cf7761a5b0,995
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:0525a4c6dc97d67f84346c48:0000,996
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f420d0ac61b90661a4947a61,997
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:4a5af65679cb2b3f9c8eece2:0000,998
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2708f67d3c382130f8c32674,999
